text,published_on,id,code,username,like_count,reply_count,image_count,videos,url,repost_count,keyword,emotion,locale_context,lang_detect
Hi!  Sending queer  joy your way!,1762557830,3760930132044365181_75795644221,DQxggdhkT19,wlynch61j,6,0,,,https://www.threads.net/@wlynch61j/post/DQxggdhkT19,0,joy,happy,ru-RU,en
Wishing Kim Davis a terrible day. May she never know joy again.,1762517411,3760591068158052686_66158831636,DQwTabrEUlO,nickartrip,7911,0,,,https://www.threads.net/@nickartrip/post/DQwTabrEUlO,0,joy,happy,ru-RU,en
that's her problem. She has never known joy and thinks fucking others over will help her find some. Joy doesn't work like that.,1762522791,3760636203004767610_71548311323,DQwdrOxkq16,andi.colt,186,0,,,https://www.threads.net/@andi.colt/post/DQwdrOxkq16,0,joy,happy,ru-RU,en
"Judging by that miserable mug, she hasn’t known joy since she crawled out from under her rock.",1762536408,3760750426518960107_63273425869,DQw3pZtj7fr,oh_danny_boy_88,82,0,,,https://www.threads.net/@oh_danny_boy_88/post/DQw3pZtj7fr,0,joy,happy,ru-RU,en
"Have you seen her? She's never known joy, period.",1762571593,3761045578198400638_63383170705,DQx6wbIkb5-,lucifertakesontheworld,0,0,,,https://www.threads.net/@lucifertakesontheworld/post/DQx6wbIkb5-,0,joy,happy,ru-RU,en
She’s been divorced 5 times. She’s never felt joy.,1762555329,3760909151656589702_76217867250,DQxbvKBAbmG,thelesrubino,10,0,,,https://www.threads.net/@thelesrubino/post/DQxbvKBAbmG,0,joy,happy,ru-RU,en
She’s experienced joy?,1762573724,3761063455370331090_63242571177,DQx-0kjDUPS,blooqube,0,0,,,https://www.threads.net/@blooqube/post/DQx-0kjDUPS,0,joy,happy,ru-RU,en
The only joy she's ever known was on her wedding day.  And her next wedding day.  Then the other wedding day.  By the fourth time she understood the underlying desperation and wept.,1762563304,3760976045169177430_67058537051,DQxq8ldD_NW,albrown61,0,0,,,https://www.threads.net/@albrown61/post/DQxq8ldD_NW,0,joy,happy,ru-RU,en
She’s never known joy.,1762579730,3761113838415488043_63063079565,DQyKRvaj6Qr,sansseraphash,0,0,,,https://www.threads.net/@sansseraphash/post/DQyKRvaj6Qr,0,joy,happy,ru-RU,en
"I definitely hope she has the day she deserves, the life she deserves.... And that ain't joyful.",1762540043,3760780918513556563_63305176182,DQw-lHmEVxT,thecoolbeans_ca,7,0,,,https://www.threads.net/@thecoolbeans_ca/post/DQw-lHmEVxT,0,joy,happy,ru-RU,en
But…do you think she ever has known joy? There is no hate quite like “christian” love.,1762541465,3760792853724253335_70213375377,DQxBSzID8yX,missmakethatmrsb,3,0,,,https://www.threads.net/@missmakethatmrsb/post/DQxBSzID8yX,0,joy,happy,ru-RU,en
She'll probably divorce and find several more husbands to stay joyful,1762535653,3760744095752971978_63161469443,DQw2NRugObK,cagney10,1,0,,,https://www.threads.net/@cagney10/post/DQw2NRugObK,0,joy,happy,ru-RU,en
Hateful people never experience joy. They are bottomless pits of hate. That’s why the orange thing never seems happy,1762550069,3760865021900309416_63302569069,DQxRs--j0Oo,misssobrietysue,4,0,,,https://www.threads.net/@misssobrietysue/post/DQxRs--j0Oo,0,joy,happy,ru-RU,en
Is Joy her 'Lebanese' girlfriend?😉😉🤔,1762534329,3760732984589225593_71575703842,DQwzrlpiQ55,zachary_kent_62,2,0,,,https://www.threads.net/@zachary_kent_62/post/DQwzrlpiQ55,0,joy,happy,ru-RU,af
Look at her. Does she look like someone who’s ever known joy in the first place?,1762544513,3760818419190134970_63514360737,DQxHG00kvi6,stevenwishnoff,10,0,,,https://www.threads.net/@stevenwishnoff/post/DQxHG00kvi6,0,joy,happy,ru-RU,en
"Показывайте, что вы сделали со своими фигурками Kinder joy Stranger things ? 

#strangerthings",1762336280,3759071629130165862_63048357467,DQq57rzjW5m,lincko6a,366,0,,,https://www.threads.net/@lincko6a/post/DQq57rzjW5m,0,joy,happy,ru-RU,ru
"Since STICKERS are still trending… 
I’m quite sure you haven’t seen any like this!!! 
These are the types of stickers all Black children should have! 
Pure Black Boy Joy & Black Girl Magic!",1762453692,3760056554427978026_63446468111,DQuZ4O-DxEq,brownbrilliancecollection,136,0,,,https://www.threads.net/@brownbrilliancecollection/post/DQuZ4O-DxEq,0,joy,happy,ru-RU,en
"The planet’s melting, democracy’s wobbling, joy feels like a limited resource…
but watching a man from my past on Love Is Blind and get publicly roasted for his walking-red-flag behavior?
That’s my serotonin for the week.",1759504652,3735318212155189021_63461658948,DPWhB-Wjqcd,kjsuttonbooks,745,0,,,https://www.threads.net/@kjsuttonbooks/post/DPWhB-Wjqcd,0,joy,happy,ru-RU,en
"On Joy and Love 
Joy is not in things; it is in us.  Keep it real, Aloha ❤️🤙",1762582318,3761135549332090426_74779101572,DQyPNrSCG46,prideofgypsies_59,48,0,,,https://www.threads.net/@prideofgypsies_59/post/DQyPNrSCG46,0,joy,happy,ru-RU,en
Well said joy is always in us as long as we love each other and always be kind 🌟💖💋,1762614904,3761408899338324420_75327814500,DQzNXcUDcnE,paul.inecork8,2,0,,,https://www.threads.net/@paul.inecork8/post/DQzNXcUDcnE,0,joy,happy,ru-RU,en
Joy comes when see things or persons in life that are happy and soothing in some parts of life however love is the most greatest gift God gave to his children that grows pure and natural in the heart .it endures the greatest things in life,1762612513,3761388839886567090_71676148151,DQzIzifjray,harrison.tinam,4,0,,,https://www.threads.net/@harrison.tinam/post/DQzIzifjray,0,joy,happy,ru-RU,en
"Same joy, New generation ♥️💙💛",1762516534,3760583706072217463_64004517754,DQwRvTMjnd3,all.that.jaz_,37192,0,,,https://www.threads.net/@all.that.jaz_/post/DQwRvTMjnd3,0,joy,happy,ru-RU,en
"🤣 The joy in this video #nextleveltalk

#happiness 
#happy
#love
#peace
#joy
#explorepage
#fyp
#instareels",1762615168,3761411104527191033_63319200419,DQzN3iDjYv5,nextleveltalk,255,0,,"['https://instagram.fala4-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQOLnN_veqxpIo13Ug6QptTYXcUYd1zmWHp12v-Tt6_abGG_5vVhwDF9eK4tE-ug6Obf3NrnfIaNxirETt5mnMI53a5wH61G6YgHl64.mp4?_nc_cat=106&_nc_oc=AdnHvaTwrG-evfrQpKAqxuCq9Jgrh13FDcCtIWQPFHId54dntBS43ZmDexTsxBJPC1I&_nc_sid=5e9851&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_ohc=rmitxqAenssQ7kNvwENOodH&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMzQ2NjkyMDAzODY5ODUzLCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjIyLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=b6f55957e9d49071&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTRFQjYzREI0OUE5RkNDQ0ZDQjc1MUY0OTc2QUJBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTXBQWnlMazk1ZkhydU1EQUkwY2x4OV9tY3hvYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmutKZqOWz5AQVAigCQzMsF0A2Kn752yLRGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XmnQEA&_nc_gid=GQoKwYVBViTJHWm0Hg5aFQ&_nc_zt=28&oh=00_AfgLWd8d8Gx_Zd5rTHOtmlsSjEqg6QY2r_xlxkpln2pKkg&oe=691178B7', 'https://instagram.fala4-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQOLnN_veqxpIo13Ug6QptTYXcUYd1zmWHp12v-Tt6_abGG_5vVhwDF9eK4tE-ug6Obf3NrnfIaNxirETt5mnMI53a5wH61G6YgHl64.mp4?_nc_cat=106&_nc_oc=AdnHvaTwrG-evfrQpKAqxuCq9Jgrh13FDcCtIWQPFHId54dntBS43ZmDexTsxBJPC1I&_nc_sid=5e9851&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_ohc=rmitxqAenssQ7kNvwENOodH&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMzQ2NjkyMDAzODY5ODUzLCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjIyLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=b6f55957e9d49071&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTRFQjYzREI0OUE5RkNDQ0ZDQjc1MUY0OTc2QUJBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTXBQWnlMazk1ZkhydU1EQUkwY2x4OV9tY3hvYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmutKZqOWz5AQVAigCQzMsF0A2Kn752yLRGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XmnQEA&_nc_gid=GQoKwYVBViTJHWm0Hg5aFQ&_nc_zt=28&oh=00_AfgLWd8d8Gx_Zd5rTHOtmlsSjEqg6QY2r_xlxkpln2pKkg&oe=691178B7', 'https://instagram.fala4-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQOLnN_veqxpIo13Ug6QptTYXcUYd1zmWHp12v-Tt6_abGG_5vVhwDF9eK4tE-ug6Obf3NrnfIaNxirETt5mnMI53a5wH61G6YgHl64.mp4?_nc_cat=106&_nc_oc=AdnHvaTwrG-evfrQpKAqxuCq9Jgrh13FDcCtIWQPFHId54dntBS43ZmDexTsxBJPC1I&_nc_sid=5e9851&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_ohc=rmitxqAenssQ7kNvwENOodH&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMzQ2NjkyMDAzODY5ODUzLCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjIyLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=b6f55957e9d49071&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTRFQjYzREI0OUE5RkNDQ0ZDQjc1MUY0OTc2QUJBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTXBQWnlMazk1ZkhydU1EQUkwY2x4OV9tY3hvYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmutKZqOWz5AQVAigCQzMsF0A2Kn752yLRGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XmnQEA&_nc_gid=GQoKwYVBViTJHWm0Hg5aFQ&_nc_zt=28&oh=00_AfgLWd8d8Gx_Zd5rTHOtmlsSjEqg6QY2r_xlxkpln2pKkg&oe=691178B7']",https://www.threads.net/@nextleveltalk/post/DQzN3iDjYv5,0,joy,happy,ru-RU,en
One of the greatest joys in life is doing what you love.,1762573401,3761060527317625083_77906700309,DQx-J9lgqj7,official_prince_faisal_,165,0,,"['https://instagram.fala4-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNltH30ZpmxqAs3uXDykOB-UmzI--mZSYwr16spaXEnZnoTFQKqJzND8jGDNnAwVTvQPQPUELsJayyF8iGSo085eOeaNpuTSMNsIsU.mp4?_nc_cat=103&_nc_oc=AdnrfsU84SXTL0Xkv3tuKcd7Vv-oMWUM9uVEZpE1MVTQfIhU3E-iDVmDwg4A6Un0ocY&_nc_sid=5e9851&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_ohc=uywf5VALr8QQ7kNvwFx9bxs&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy42MDguZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxODcwMDE2MzIwMjc4ODcxLCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=4d50c276f083cd5c&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9GRjQyMjEwNTQxMzBFRENGMDVCNUFENUJBQzNCQzk5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRDdKVENMSFJFZWljZEVGQU1kMEo2VWlIVnd3YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrsX0p6Ox0gYVAigCQzMsF0Ai3bItDlYEGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=X_EqRCwybyyAZ157eWzFmw&_nc_zt=28&oh=00_Afj1XIke-Ku6XlUu_Kswu-kaA2G-rU86V0Tz0_IRf7hX4w&oe=69115CAD', 'https://instagram.fala4-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNltH30ZpmxqAs3uXDykOB-UmzI--mZSYwr16spaXEnZnoTFQKqJzND8jGDNnAwVTvQPQPUELsJayyF8iGSo085eOeaNpuTSMNsIsU.mp4?_nc_cat=103&_nc_oc=AdnrfsU84SXTL0Xkv3tuKcd7Vv-oMWUM9uVEZpE1MVTQfIhU3E-iDVmDwg4A6Un0ocY&_nc_sid=5e9851&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_ohc=uywf5VALr8QQ7kNvwFx9bxs&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy42MDguZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxODcwMDE2MzIwMjc4ODcxLCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=4d50c276f083cd5c&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9GRjQyMjEwNTQxMzBFRENGMDVCNUFENUJBQzNCQzk5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRDdKVENMSFJFZWljZEVGQU1kMEo2VWlIVnd3YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrsX0p6Ox0gYVAigCQzMsF0Ai3bItDlYEGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=X_EqRCwybyyAZ157eWzFmw&_nc_zt=28&oh=00_Afj1XIke-Ku6XlUu_Kswu-kaA2G-rU86V0Tz0_IRf7hX4w&oe=69115CAD', 'https://instagram.fala4-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNltH30ZpmxqAs3uXDykOB-UmzI--mZSYwr16spaXEnZnoTFQKqJzND8jGDNnAwVTvQPQPUELsJayyF8iGSo085eOeaNpuTSMNsIsU.mp4?_nc_cat=103&_nc_oc=AdnrfsU84SXTL0Xkv3tuKcd7Vv-oMWUM9uVEZpE1MVTQfIhU3E-iDVmDwg4A6Un0ocY&_nc_sid=5e9851&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_ohc=uywf5VALr8QQ7kNvwFx9bxs&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy42MDguZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxODcwMDE2MzIwMjc4ODcxLCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=4d50c276f083cd5c&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9GRjQyMjEwNTQxMzBFRENGMDVCNUFENUJBQzNCQzk5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRDdKVENMSFJFZWljZEVGQU1kMEo2VWlIVnd3YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrsX0p6Ox0gYVAigCQzMsF0Ai3bItDlYEGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=X_EqRCwybyyAZ157eWzFmw&_nc_zt=28&oh=00_Afj1XIke-Ku6XlUu_Kswu-kaA2G-rU86V0Tz0_IRf7hX4w&oe=69115CAD']",https://www.threads.net/@official_prince_faisal_/post/DQx-J9lgqj7,0,joy,happy,ru-RU,en
Pieces of joy🎀🩵🩷,1762255921,3758397531748241829_75843339871,DQogqRsjxGl,hsuzarchiwin,271,0,,,https://www.threads.net/@hsuzarchiwin/post/DQogqRsjxGl,0,joy,happy,ru-RU,en
"感謝日本粉絲傳來的照片😍
沒錯～妳看到的那群超有氣勢的舞者，真的全都穿著我們的「真皮小白鞋」跳舞💃
他們是一整團日本舞團，平常到世界各地參賽、演出。
有次來台灣，在台南海安路表演完後，意外走進我們 Sanly Joy 台南中正店，試穿後直呼：「第一次穿台灣製的鞋子，太好穿了！」😂
那天我們還靠翻譯比手畫腳地聊天，結果他們一次買了三雙回去。
沒想到幾週後竟寄mail💌來說想再追加 300 雙！
最近他們又傳來照片和影片（影片我們整理後再公開🎥），
台日友好，鞋也成了友誼的橋樑🇹🇼🇯🇵❤️

#真皮小白鞋 #台日友好 #另類台灣之光😘",1762610862,3761374993138135920_69043750412,DQzFqCtCTNw,sanlyjoy_shoes,554,0,,,https://www.threads.net/@sanlyjoy_shoes/post/DQzFqCtCTNw,0,joy,happy,ru-RU,ko
"https://www.sanlyjoy.shop/products/white-shoes-couple-women
真皮小白鞋，好穿到跳舞也沒問題😍",1762612868,3761391824410351803_69043750412,DQzJe-DCZi7,sanlyjoy_shoes,29,0,,,https://www.threads.net/@sanlyjoy_shoes/post/DQzJe-DCZi7,0,joy,happy,ru-RU,ko
"The show is over, but the emotion isn’t. Our girls backstage are still very moved—a mix of joy, happiness, and pride in the beautiful work they did. 🤧🤧🤧",1762606546,3761337518852738601_63439352054,DQy9IuDkQ4p,pitty.lima.96,197,0,,"['https://instagram.fala4-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQMLib3BHD-Li69Dw_arDNiSgqNfUx1ch6MluhP4XSLKxdUbln6Rzub_dno17rOcIGR4n1L66wHxVN9O_zYryoeOC7PSbsi36S9L5hE.mp4?_nc_cat=106&_nc_oc=Adk6FUrnT3kkt8ESuHiL8HwHd3FHoxqYjXqq4ZBmtjjjWQbCjPoCq7g80VJHknLoP78&_nc_sid=5e9851&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_ohc=q-bZirfEJMsQ7kNvwGQmLeV&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzQxMTE5MjUzMTQwODg0LCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjQ1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=9f523487db05861d&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9GODQxQTZGQTVCQzlGQTYyNDkyRjlFOEE3RUY4QkFCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSnItWmlMMUp1MmRldmdDQUNuVUMxaU9xeDFqYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmqNbCqb3ilwYVAigCQzMsF0BGe6XjU_fPGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=xyT6QjyJhClthrajKynhzA&_nc_zt=28&oh=00_AfiYwvszO3nnTneipXB39eAYJCkR1yY3dKeVK0W6mwIH-A&oe=691168CE', 'https://instagram.fala4-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQMLib3BHD-Li69Dw_arDNiSgqNfUx1ch6MluhP4XSLKxdUbln6Rzub_dno17rOcIGR4n1L66wHxVN9O_zYryoeOC7PSbsi36S9L5hE.mp4?_nc_cat=106&_nc_oc=Adk6FUrnT3kkt8ESuHiL8HwHd3FHoxqYjXqq4ZBmtjjjWQbCjPoCq7g80VJHknLoP78&_nc_sid=5e9851&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_ohc=q-bZirfEJMsQ7kNvwGQmLeV&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzQxMTE5MjUzMTQwODg0LCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjQ1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=9f523487db05861d&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9GODQxQTZGQTVCQzlGQTYyNDkyRjlFOEE3RUY4QkFCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSnItWmlMMUp1MmRldmdDQUNuVUMxaU9xeDFqYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmqNbCqb3ilwYVAigCQzMsF0BGe6XjU_fPGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=xyT6QjyJhClthrajKynhzA&_nc_zt=28&oh=00_AfiYwvszO3nnTneipXB39eAYJCkR1yY3dKeVK0W6mwIH-A&oe=691168CE', 'https://instagram.fala4-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQMLib3BHD-Li69Dw_arDNiSgqNfUx1ch6MluhP4XSLKxdUbln6Rzub_dno17rOcIGR4n1L66wHxVN9O_zYryoeOC7PSbsi36S9L5hE.mp4?_nc_cat=106&_nc_oc=Adk6FUrnT3kkt8ESuHiL8HwHd3FHoxqYjXqq4ZBmtjjjWQbCjPoCq7g80VJHknLoP78&_nc_sid=5e9851&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_ohc=q-bZirfEJMsQ7kNvwGQmLeV&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzQxMTE5MjUzMTQwODg0LCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjQ1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=9f523487db05861d&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9GODQxQTZGQTVCQzlGQTYyNDkyRjlFOEE3RUY4QkFCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSnItWmlMMUp1MmRldmdDQUNuVUMxaU9xeDFqYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmqNbCqb3ilwYVAigCQzMsF0BGe6XjU_fPGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=xyT6QjyJhClthrajKynhzA&_nc_zt=28&oh=00_AfiYwvszO3nnTneipXB39eAYJCkR1yY3dKeVK0W6mwIH-A&oe=691168CE']",https://www.threads.net/@pitty.lima.96/post/DQy9IuDkQ4p,0,joy,happy,ru-RU,en
"My wife and I were legally married 15 years ago next week, together for 16. While the Supreme Court decides whether to get all up in our business, I’d love to celebrate the love we and other LGBTQIA+ couples share. Joy is resistance- please add a pic of you and your love!!",1762554153,3760899282342330157_63611352760,DQxZfigCT8t,bettinaspeaksup,1349,0,,,https://www.threads.net/@bettinaspeaksup/post/DQxZfigCT8t,0,joy,happy,ru-RU,en
🪄оставшиеся повторки kinder joy Harry Potter,1762623786,3761483410821616790_77687360533,DQzeTuijBSW,swojalisica,31,0,,,https://www.threads.net/@swojalisica/post/DQzeTuijBSW,0,joy,happy,ru-RU,ru
"Фанаты Очень Странных Дел, трепещите🔥🔥🔥
Коллекционная полка из дерева для ваших kinder joy♥️
Черная настольная 12000тг
Черная настенная 12000тг
Не окрашенная 10000тг
Срок изготовления 3 дня
Индивидуальные пожелания учитываются
Заказы принимаются до 15 ноября",1762608529,3761355421248924953_63068474886,DQzBNO9iC0Z,tatyanassidorenko,23,0,,,https://www.threads.net/@tatyanassidorenko/post/DQzBNO9iC0Z,0,joy,happy,ru-RU,ru
"I’ve been sitting with a lot of emotions lately. I have a senior in high school, the same amazing young man I gave birth to when I was still in high school myself. For 17 years, it’s been just me and him. Every milestone, every struggle, every joy, side by side.

Now, as he prepares for college, I’m realizing no one truly prepares you for this part. I’ve dreamed of this moment for years, looked forward to seeing him walk that stage and start his next chapter… but I didn’t expect the sadness.",1762615561,3761414415645032637_63453801440,DQzOntxjkC9,_nurse_shay__,49,0,,,https://www.threads.net/@_nurse_shay__/post/DQzOntxjkC9,0,joy,happy,ru-RU,en
I get it. Mine is a sophomore in college and I still feel an ache when the school bus she rode goes by. But the joy you feel as they find success at the next level…baybeee! You will be so proud of him!,1762622214,3761470223670022878_70281346499,DQzbT1DD5Le,dottiegale,0,0,,,https://www.threads.net/@dottiegale/post/DQzbT1DD5Le,0,joy,happy,ru-RU,en
